2022-10-06 17:02:57.610864 | 339999538: Покер
2022-10-06 17:03:02.452980 | 339999538: create_poker_game
2022-10-06 17:03:17.183034 | 339999538: В главное меню
2022-10-06 17:03:19.235908 | 339999538: Blackjack
2022-10-06 17:04:54.048998 | 339999538: blackjack_start
2022-10-06 17:04:54.054091 | 339999538: blackjack_start
2022-10-06 17:04:54.060721 | 339999538: blackjack_stop
2022-10-06 17:06:33.706506 | 339999538: blackjack_start
2022-10-12 21:20:39.200903 | 339999538: Покер
2022-10-12 21:20:39.214011 | 339999538: Покер
2022-10-12 21:20:44.358415 | 339999538: create_poker_game
2022-10-12 21:20:48.244198 | 339999538: В главное меню
2022-10-12 21:20:48.249897 | 339999538: В главное меню
