2022-11-01 10:46:35.154996 | 1768714021: /start
2022-11-01 10:46:51.916059 | 1768714021: Покер
2022-11-01 10:47:02.374001 | 1768714021: return_to_menu
2022-11-01 10:47:04.555227 | 1768714021: Blackjack
2022-11-01 10:47:09.785687 | 1768714021: blackjack_stop
2022-11-01 10:47:58.418873 | 1768714021: Blackjack
2022-11-01 10:48:03.555534 | 1768714021: blackjack_start
2022-11-01 10:48:06.079458 | 1768714021: take_card
2022-11-01 10:48:07.607953 | 1768714021: take_card
2022-11-01 10:48:08.792597 | 1768714021: take_card
2022-11-01 10:48:09.885557 | 1768714021: take_card
2022-11-01 10:48:26.915645 | 1768714021: hold
2022-11-01 10:48:33.864287 | 1768714021: Blackjack
2022-11-01 10:48:39.344941 | 1768714021: blackjack_start
2022-11-01 10:48:41.580824 | 1768714021: take_card
2022-11-01 10:48:43.109220 | 1768714021: take_card
2022-11-01 10:48:44.217617 | 1768714021: take_card
2022-11-01 10:48:45.555273 | 1768714021: take_card
2022-11-01 10:48:46.892475 | 1768714021: hold
2022-11-01 10:48:58.077175 | 1768714021: Blackjack
2022-11-01 10:49:01.511691 | 1768714021: blackjack_start
2022-11-01 10:49:03.275669 | 1768714021: take_card
2022-11-01 10:49:04.376930 | 1768714021: take_card
2022-11-01 10:49:06.071099 | 1768714021: take_card
2022-11-01 10:49:07.811866 | 1768714021: hold
2022-11-01 10:49:14.739785 | 1768714021: Blackjack
2022-11-01 10:49:19.888462 | 1768714021: blackjack_start
2022-11-01 10:49:21.898553 | 1768714021: take_card
2022-11-01 10:49:22.821746 | 1768714021: take_card
2022-11-01 10:49:23.615643 | 1768714021: take_card
2022-11-01 10:49:30.796275 | 1768714021: Blackjack
2022-11-01 10:49:33.216881 | 1768714021: blackjack_start
2022-11-01 10:49:35.764490 | 1768714021: take_card
2022-11-01 10:49:36.973731 | 1768714021: take_card
2022-11-01 10:49:37.964336 | 1768714021: take_card
2022-11-01 10:49:48.188577 | 1768714021: Blackjack
2022-11-01 10:49:50.636923 | 1768714021: blackjack_start
2022-11-01 10:49:52.346977 | 1768714021: take_card
2022-11-01 10:49:53.535058 | 1768714021: take_card
2022-11-01 10:49:55.699782 | 1768714021: hold
