2022-10-06 17:33:44.067653 | 1258152275: take_card
2022-10-06 17:33:51.591633 | 1258152275: /start
2022-10-06 17:33:54.470885 | 1258152275: Blackjack
2022-10-06 17:33:54.479522 | 1258152275: Blackjack
2022-10-06 17:33:57.637941 | 1258152275: blackjack_up
2022-10-06 17:34:20.676518 | 1258152275: blackjack_start
2022-10-06 17:34:22.871067 | 1258152275: take_card
2022-10-06 17:34:24.502700 | 1258152275: take_card
2022-10-06 17:34:26.271921 | 1258152275: take_card
2022-10-11 12:33:40.770065 | 1258152275: В главное меню
2022-10-11 12:33:40.775507 | 1258152275: В главное меню
2022-10-11 12:33:43.071027 | 1258152275: Blackjack
2022-10-11 12:33:43.076750 | 1258152275: Blackjack
2022-10-11 12:33:50.463902 | 1258152275: blackjack_up
2022-10-11 12:33:53.730961 | 1258152275: blackjack_start
2022-10-11 12:33:56.275612 | 1258152275: take_card
2022-10-11 12:33:57.742373 | 1258152275: take_card
2022-10-11 12:33:59.051178 | 1258152275: take_card
2022-10-11 12:34:00.339171 | 1258152275: take_card
2022-10-11 12:34:02.674344 | 1258152275: Blackjack
2022-10-11 12:34:02.679469 | 1258152275: Blackjack
2022-10-11 12:34:06.956904 | 1258152275: blackjack_up
2022-10-11 12:34:09.250916 | 1258152275: blackjack_up
2022-10-11 12:34:12.853660 | 1258152275: blackjack_start
2022-10-11 12:34:14.133970 | 1258152275: take_card
2022-10-11 12:34:15.483970 | 1258152275: take_card
2022-10-11 12:34:16.761683 | 1258152275: take_card
2022-10-11 12:34:18.393898 | 1258152275: take_card
2022-10-11 12:34:20.681246 | 1258152275: Blackjack
2022-10-11 12:34:20.685872 | 1258152275: Blackjack
2022-10-11 12:34:23.093438 | 1258152275: blackjack_set
2022-10-11 12:34:36.390942 | 1258152275: blackjack_start
2022-10-11 12:34:38.580016 | 1258152275: take_card
2022-10-11 12:34:39.561874 | 1258152275: take_card
2022-10-11 12:34:41.816635 | 1258152275: take_card
2022-10-11 12:34:43.577839 | 1258152275: take_card
2022-10-11 12:34:47.012419 | 1258152275: hold
2022-10-11 12:34:59.521276 | 1258152275: Blackjack
2022-10-11 12:34:59.529267 | 1258152275: Blackjack
2022-10-11 12:35:09.664558 | 1258152275: blackjack_up
2022-10-11 12:35:13.030105 | 1258152275: blackjack_start
2022-10-11 12:35:14.647798 | 1258152275: take_card
2022-10-11 12:35:26.716209 | 1258152275: take_card
2022-10-11 12:35:27.715653 | 1258152275: take_card
2022-10-11 12:35:30.176458 | 1258152275: hold
2022-10-11 12:35:42.095126 | 1258152275: Профиль
2022-10-11 12:35:42.099816 | 1258152275: Профиль
2022-10-11 12:37:32.160789 | 1258152275: /help
2022-10-11 12:40:01.718231 | 1258152275: В главное меню
2022-10-11 12:40:01.753605 | 1258152275: В главное меню
2022-10-11 12:40:03.042742 | 1258152275: Покер
2022-10-11 12:40:03.088830 | 1258152275: Покер
2022-10-11 12:40:08.708761 | 1258152275: create_poker_game
2022-10-11 12:40:12.373995 | 1258152275: В главное меню
2022-10-11 12:40:12.379663 | 1258152275: В главное меню
2022-10-11 12:40:16.312597 | 1258152275: Blackjack
2022-10-11 12:40:16.319014 | 1258152275: Blackjack
2022-10-11 12:40:19.303068 | 1258152275: blackjack_up
2022-10-11 12:40:22.321151 | 1258152275: blackjack_start
2022-10-11 12:40:24.332544 | 1258152275: take_card
2022-10-11 12:40:24.992958 | 1258152275: take_card
2022-10-11 12:40:26.121442 | 1258152275: take_card
2022-10-11 12:40:27.175051 | 1258152275: take_card
2022-10-13 08:30:02.844664 | 1258152275: В главное меню
2022-10-13 08:30:02.864633 | 1258152275: В главное меню
2022-10-13 08:30:04.622306 | 1258152275: Blackjack
2022-10-13 08:30:04.639575 | 1258152275: Blackjack
2022-10-13 08:30:08.457411 | 1258152275: blackjack_up
2022-10-13 08:30:10.494034 | 1258152275: blackjack_start
2022-10-13 08:30:11.976716 | 1258152275: take_card
2022-10-13 08:30:13.196160 | 1258152275: take_card
2022-10-13 08:30:14.460436 | 1258152275: take_card
2022-10-13 08:30:15.859388 | 1258152275: take_card
2022-10-13 08:30:17.184322 | 1258152275: take_card
2022-10-13 08:30:19.436813 | 1258152275: Blackjack
2022-10-13 08:30:19.442488 | 1258152275: Blackjack
2022-10-13 08:30:21.968156 | 1258152275: blackjack_up
2022-10-13 08:30:23.816973 | 1258152275: blackjack_set
2022-10-13 08:30:29.185122 | 1258152275: blackjack_start
2022-10-13 08:30:30.866183 | 1258152275: take_card
2022-10-13 08:30:31.859252 | 1258152275: take_card
2022-10-13 08:30:33.119934 | 1258152275: take_card
2022-10-13 08:30:39.485721 | 1258152275: take_card
2022-10-13 08:30:41.362240 | 1258152275: Blackjack
2022-10-13 08:30:41.367305 | 1258152275: Blackjack
2022-10-13 08:30:43.497908 | 1258152275: blackjack_up
2022-10-13 08:30:50.232182 | 1258152275: blackjack_start
2022-10-13 08:30:51.954345 | 1258152275: take_card
2022-10-13 08:30:53.418351 | 1258152275: take_card
2022-10-13 08:30:55.277790 | 1258152275: take_card
2022-10-13 08:30:57.028392 | 1258152275: hold
2022-10-13 08:31:04.915758 | 1258152275: Blackjack
2022-10-13 08:31:04.920772 | 1258152275: Blackjack
2022-10-13 08:31:07.203364 | 1258152275: blackjack_up
2022-10-13 08:31:08.786157 | 1258152275: blackjack_set
2022-10-13 08:31:18.055482 | 1258152275: blackjack_start
2022-10-13 08:31:19.712327 | 1258152275: take_card
2022-10-13 08:31:21.172073 | 1258152275: take_card
2022-10-13 08:31:24.886140 | 1258152275: Blackjack
